30.76465367,103.98849933,152.206,-412.727
30.76466583,103.98847867,151.595,-410.428
30.76468050,103.98845867,151.050,-407.920
30.76469900,103.98844233,151.269,-405.412
30.76471650,103.98842667,151.094,-402.835
30.76473367,103.98840800,150.914,-400.315
30.76475200,103.98839067,150.894,-397.765
30.76476900,103.98837367,150.655,-395.279
30.76478233,103.98835717,150.209,-393.174
30.76479667,103.98834017,149.858,-390.779
30.76481450,103.98832233,149.825,-388.225
30.76483200,103.98830867,149.952,-385.829
30.76484550,103.98829683,149.944,-383.940
30.76484550,103.98829600,149.968,-384.114
30.76484550,103.98829550,149.988,-383.858
30.76485867,103.98827983,149.656,-381.336
30.76487333,103.98826150,149.238,-378.928
30.76488883,103.98824333,148.913,-376.468
30.76490450,103.98822450,148.601,-373.812
30.76492083,103.98820783,148.447,-371.316
30.76493817,103.98819083,148.416,-368.766
30.76495433,103.98817367,148.195,-366.295
30.76497100,103.98815767,148.220,-363.796
30.76498883,103.98814383,148.365,-361.354
30.76500617,103.98813133,148.462,-358.883
30.76502283,103.98811500,148.462,-356.733
30.76504117,103.98810217,148.617,-354.269
30.76506117,103.98809133,149.097,-351.740
30.76508067,103.98807900,149.346,-349.282
30.76510017,103.98806350,149.772,-346.566
30.76512233,103.98806300,151.608,-344.633
30.76514367,103.98807333,153.769,-343.445
30.76516400,103.98808600,156.102,-342.489
30.76518100,103.98809567,158.521,-341.548
30.76521650,103.98810983,162.235,-338.753
30.76525733,103.98810733,164.938,-334.795
30.76528400,103.98809033,165.330,-331.421
30.76529317,103.98808267,165.493,-330.090
30.76531067,103.98806583,165.536,-327.555
30.76532933,103.98805100,165.621,-325.061
30.76534517,103.98803283,165.329,-322.615
30.76536167,103.98801250,164.962,-320.067
30.76537917,103.98799467,164.848,-317.395
30.76539683,103.98797833,164.732,-314.857
30.76541350,103.98796117,164.477,-312.271
30.76543083,103.98794317,164.301,-309.761
30.76544867,103.98792567,164.075,-307.059
30.76546517,103.98790767,163.799,-304.543
30.76548050,103.98789067,163.487,-301.948
30.76549650,103.98787233,163.114,-299.521
30.76551567,103.98785700,163.171,-296.872
30.76553283,103.98784083,162.943,-294.418
30.76555067,103.98782400,162.782,-291.866
30.76556650,103.98780617,162.620,-289.206
30.76558333,103.98778767,162.362,-286.570
30.76560017,103.98776967,162.148,-283.978
30.76561700,103.98775183,162.003,-281.611
30.76563433,103.98773483,161.849,-279.102
30.76567033,103.98770317,161.537,-274.097
30.76568600,103.98768517,161.267,-271.594
30.76570200,103.98767017,161.041,-269.356
30.76571850,103.98765500,160.675,-266.822
30.76573367,103.98763850,160.341,-264.676
30.76574967,103.98761950,159.917,-262.314
30.76577500,103.98758567,159.280,-258.269
30.76579483,103.98755883,159.057,-255.094
30.76579450,103.98755767,159.031,-255.100
30.76579317,103.98755767,159.035,-255.026
30.76579267,103.98755850,159.027,-255.050
30.76579217,103.98755983,159.035,-255.055
30.76579167,103.98756200,159.033,-255.061
30.76579033,103.98756350,159.031,-255.062
30.76578950,103.98756433,159.028,-255.015
30.76579850,103.98755533,158.983,-253.463
30.76581150,103.98754283,159.006,-251.609
30.76582767,103.98752883,158.998,-249.451
30.76584317,103.98751400,158.880,-247.243
30.76586033,103.98749850,158.880,-244.893
30.76587567,103.98748583,158.823,-242.877
30.76589500,103.98745767,157.807,-239.575
30.76591983,103.98743467,158.319,-236.261
30.76593683,103.98742400,158.531,-234.082
30.76596900,103.98739633,158.536,-229.660
30.76600333,103.98736483,158.362,-224.667
30.76601933,103.98734517,158.077,-222.126
30.76603617,103.98732633,157.837,-219.663
30.76605383,103.98730950,157.673,-217.094
30.76609483,103.98726300,157.027,-210.582
30.76610417,103.98725517,156.895,-209.293
30.76612417,103.98724050,156.800,-206.585
30.76614283,103.98722400,156.510,-204.070
30.76615883,103.98720467,156.105,-201.619
30.76617550,103.98718650,155.856,-199.145
30.76619450,103.98717000,155.713,-196.552
30.76621367,103.98715550,155.745,-194.047
30.76623083,103.98714033,155.742,-191.684
30.76624817,103.98712050,155.452,-189.204
30.76626483,103.98710150,155.202,-186.657
30.76631550,103.98705017,154.868,-179.160
30.76633267,103.98702967,154.624,-176.533
30.76634917,103.98701100,154.415,-173.934
30.76636700,103.98699367,154.272,-171.316
30.76638283,103.98697450,153.976,-168.877
30.76639933,103.98695567,153.732,-166.333
30.76641783,103.98693867,153.702,-163.761
30.76643483,103.98692133,153.480,-161.134
30.76645200,103.98690267,153.130,-158.559
30.76646883,103.98688400,153.029,-156.058
30.76648750,103.98686733,153.134,-153.335
30.76650600,103.98685067,153.108,-150.852
30.76652267,103.98683417,152.836,-148.249
30.76654000,103.98681500,152.607,-145.615
30.76655800,103.98679950,152.456,-142.932
30.76657567,103.98678167,152.202,-140.303
30.76659200,103.98676617,152.053,-137.826
30.76660633,103.98675467,151.991,-135.877
30.76662117,103.98674183,151.826,-133.764
30.76663267,103.98673067,151.692,-132.374
30.76663667,103.98672467,151.667,-131.740
30.76663583,103.98672600,151.656,-131.749
30.76663733,103.98672183,151.620,-131.125
30.76664983,103.98670750,151.523,-128.856
30.76668633,103.98667550,151.397,-123.698
30.76670267,103.98665783,151.212,-121.116
30.76671967,103.98663850,151.044,-118.582
30.76675617,103.98660450,150.733,-113.414
30.76678950,103.98656550,150.021,-108.623
30.76680817,103.98655067,150.063,-106.046
30.76682683,103.98653367,149.852,-103.521
